PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.4;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure MFA is enabled for the 'root' account;A.9 Access Control;A.9.4;System and Application Access Control;Ensure MFA is enabled for the 'root' account;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.4;System and Application Access Control;Ensure access keys are rotated every 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure no root account access key exists;A.9 Access Control;A.9.4;System and Application Access Control;Ensure no root account access key exists;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy expires passwords within 90 days or less;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy prevents password reuse;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy prevents password reuse;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy requires minimum length of 14 or greater;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy requires minimum length of 14 or greater;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy require at least one number;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy require at least one number;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy require at least one symbol;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy require at least one symbol;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM password policy requires at least one uppercase letter;A.9 Access Control;A.9.2;User Access Management;Ensure IAM password policy requires at least one uppercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Avoid the use of the 'root' account;A.9 Access Control;A.9.2;User Access Management;Avoid the use of the 'root' account;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure IAM policies are attached only to groups or roles;A.9 Access Control;A.9.2;User Access Management;Ensure IAM policies are attached only to groups or roles;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.2;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure MFA is enabled for the 'root' account;A.9 Access Control;A.9.2;User Access Management;Ensure MFA is enabled for the 'root' account;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.2;User Access Management;Ensure access keys are rotated every 90 days or less;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2;User Access Management;Ensure credentials unused for 90 days or greater are disabled;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.2;User Access Management;Ensure no root account access key exists;A.9 Access Control;A.9.2;User Access Management;Ensure no root account access key exists;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy expires passwords within 90 days or less;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy prevents password reuse;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy prevents password reuse;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy requires minimum length of 14 or greater;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy requires minimum length of 14 or greater;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy require at least one number;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy require at least one number;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy require at least one symbol;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy require at least one symbol;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure IAM password policy requires at least one uppercase letter;A.9 Access Control;A.9.3;User Responsibilities;Ensure IAM password policy requires at least one uppercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.3;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.3;User Responsibilities;Ensure access keys are rotated every 90 days or less;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.3;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy expires passwords within 90 days or less;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy prevents password reuse;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy prevents password reuse;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy requires minimum length of 14 or greater;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy requires minimum length of 14 or greater;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy require at least one number;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy require at least one number;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy require at least one symbol;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy require at least one symbol;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM password policy requires at least one uppercase letter;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM password policy requires at least one uppercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Avoid the use of the 'root' account;A.9 Access Control;A.9.4;System and Application Access Control;Avoid the use of the 'root' account;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure IAM policies are attached only to groups or roles;A.9 Access Control;A.9.4;System and Application Access Control;Ensure IAM policies are attached only to groups or roles;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.4;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;872515266548;us-east-1;2025-07-18 13:22:16.636454;A.9.4;System and Application Access Control;Ensure MFA is enabled for the 'root' account;A.9 Access Control;A.9.4;System and Application Access Control;Ensure MFA is enabled for the 'root' account;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
