PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.30;Readiness For Business Continuity;ICT readiness should be planned, implemented, maintained and tested based on business continuity objectives and ICT continuity requirements. ;A.5 Organizational controls;A.5.30;Readiness For Business Continuity;ICT readiness should be planned, implemented, maintained and tested based on business continuity objectives and ICT continuity requirements. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.31;Legal, statutory, regulatory and contractual requirements;Legal, statutory, regulatory and contractual requirements relevant to information security and the organisations approach to meet these requirements should be identified, documented and kept up to date. ;A.5 Organizational controls;A.5.31;Legal, statutory, regulatory and contractual requirements;Legal, statutory, regulatory and contractual requirements relevant to information security and the organisations approach to meet these requirements should be identified, documented and kept up to date. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.32;Intellectual Property Rights;The organisation should implement appropriate procedures to protect intellectual property rights.  ;A.5 Organizational controls;A.5.32;Intellectual Property Rights;The organisation should implement appropriate procedures to protect intellectual property rights.  ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.33;Protection Of Records;Records should be protected from loss, destruction, falsification, unauthorised access and unauthorised release.;A.5 Organizational controls;A.5.33;Protection Of Records;Records should be protected from loss, destruction, falsification, unauthorised access and unauthorised release.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.34;Privacy And Protection Of PII;The organisation should identify and meet the requirements regarding the preservation of privacy and protection of PII according to applicable laws and regulations and contractual requirements.;A.5 Organizational controls;A.5.34;Privacy And Protection Of PII;The organisation should identify and meet the requirements regarding the preservation of privacy and protection of PII according to applicable laws and regulations and contractual requirements.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.35;Independent Review Of Information Security;The organisations approach to managing information security and its implementation including people, processes and technologies should be reviewed independently at planned intervals, or when significant changes occur. ;A.5 Organizational controls;A.5.35;Independent Review Of Information Security;The organisations approach to managing information security and its implementation including people, processes and technologies should be reviewed independently at planned intervals, or when significant changes occur. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.36;Compliance With Policies, Rules And Standards For Information Security;Compliance with the organisations information security policy, topic-specific policies, rules and standards should be regularly reviewed. ;A.5 Organizational controls;A.5.36;Compliance With Policies, Rules And Standards For Information Security;Compliance with the organisations information security policy, topic-specific policies, rules and standards should be regularly reviewed. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.5.37;Documented Operating Procedures;Operating procedures for information processing facilities should be documented and made available to personnel who need them. ;A.5 Organizational controls;A.5.37;Documented Operating Procedures;Operating procedures for information processing facilities should be documented and made available to personnel who need them. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.1;Screening;Background verification checks on all candidates to become personnel should be carried out prior to joining the organisation and on an ongoing basis taking into consideration applicable laws, regulations and ethics and be proportional to the business requirements, the classification of the information to be accessed and the perceived risks. ;A.6 People controls;A.6.1;Screening;Background verification checks on all candidates to become personnel should be carried out prior to joining the organisation and on an ongoing basis taking into consideration applicable laws, regulations and ethics and be proportional to the business requirements, the classification of the information to be accessed and the perceived risks. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.2;Terms and Conditions Of Employment;The employment contractual agreements should state the personnel’s and the organisations responsibilities for information security. ;A.6 People controls;A.6.2;Terms and Conditions Of Employment;The employment contractual agreements should state the personnel’s and the organisations responsibilities for information security. ;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.3;Information Security Awareness, Education And Training;Personnel of the organisation and relevant interested parties should receive appropriate information security awareness, education and training and regular updates of the organisations information security policy, topic-specific policies and procedures, as relevant for their job function.;A.6 People controls;A.6.3;Information Security Awareness, Education And Training;Personnel of the organisation and relevant interested parties should receive appropriate information security awareness, education and training and regular updates of the organisations information security policy, topic-specific policies and procedures, as relevant for their job function.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.4;Disciplinary Process;A disciplinary process should be formalised and communicated to take actions against personnel and other relevant interested parties who have committed an information security policy violation.;A.6 People controls;A.6.4;Disciplinary Process;A disciplinary process should be formalised and communicated to take actions against personnel and other relevant interested parties who have committed an information security policy violation.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.5;Responsibilities After Termination Or Change Of Employment;Information security responsibilities and duties that remain valid after termination or change of employment should be defined, enforced and communicated to relevant personnel and other interested parties.;A.6 People controls;A.6.5;Responsibilities After Termination Or Change Of Employment;Information security responsibilities and duties that remain valid after termination or change of employment should be defined, enforced and communicated to relevant personnel and other interested parties.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.6;Confidentiality Or Non-Disclosure Agreements;Confidentiality or non-disclosure agreements reflecting the organisation’s needs for the protection of information should be identified, documented, regularly reviewed and signed by personnel and other relevant interested parties.;A.6 People controls;A.6.6;Confidentiality Or Non-Disclosure Agreements;Confidentiality or non-disclosure agreements reflecting the organisation’s needs for the protection of information should be identified, documented, regularly reviewed and signed by personnel and other relevant interested parties.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.7;Remote Working;Security measures should be implemented when personnel are working remotely to protect information accessed, processed or stored outside the organisation’s premises.;A.6 People controls;A.6.7;Remote Working;Security measures should be implemented when personnel are working remotely to protect information accessed, processed or stored outside the organisation’s premises.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.6.8;Information Security Event Reporting;The organisation should provide a mechanism for personnel to report observed or suspected information security events through appropriate channels in a timely manner.;A.6 People controls;A.6.8;Information Security Event Reporting;The organisation should provide a mechanism for personnel to report observed or suspected information security events through appropriate channels in a timely manner.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.1;Physical Security Perimeters;To prevent unauthorised physical access, damage and interference to the organisations information and other associated assets.;A.7 Physical controls;A.7.1;Physical Security Perimeters;To prevent unauthorised physical access, damage and interference to the organisations information and other associated assets.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.2;Physical Entry;Secure areas should be protected by appropriate entry controls and access points.;A.7 Physical controls;A.7.2;Physical Entry;Secure areas should be protected by appropriate entry controls and access points.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.3;Securing Offices, Rooms And Facilities;Physical security for offices, rooms and facilities should be designed and implemented.;A.7 Physical controls;A.7.3;Securing Offices, Rooms And Facilities;Physical security for offices, rooms and facilities should be designed and implemented.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.4;Physical Security Monitoring;Premises should be continuously monitored for unauthorised physical access.;A.7 Physical controls;A.7.4;Physical Security Monitoring;Premises should be continuously monitored for unauthorised physical access.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.5;Protecting Against Physical and Environmental Threats;Protection against physical and environmental threats, such as natural disasters and other intentional or unintentional physical threats to infrastructure should be designed and implemented.;A.7 Physical controls;A.7.5;Protecting Against Physical and Environmental Threats;Protection against physical and environmental threats, such as natural disasters and other intentional or unintentional physical threats to infrastructure should be designed and implemented.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.6;Working In Secure Areas;Security measures for working in secure areas should be designed and implemented.;A.7 Physical controls;A.7.6;Working In Secure Areas;Security measures for working in secure areas should be designed and implemented.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.7;Clear Desk And Clear Screen;Clear desk rules for papers and removable storage media and clear screen rules for information processing facilities should be defined and appropriately enforced.;A.7 Physical controls;A.7.7;Clear Desk And Clear Screen;Clear desk rules for papers and removable storage media and clear screen rules for information processing facilities should be defined and appropriately enforced.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.8;Equipment Siting And Protection;Equipment should be sited securely and protected.;A.7 Physical controls;A.7.8;Equipment Siting And Protection;Equipment should be sited securely and protected.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.9;Security Of Assets Off-Premises;Off-site assets should be protected.;A.7 Physical controls;A.7.9;Security Of Assets Off-Premises;Off-site assets should be protected.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.10;Storage Media;Storage media should be managed through their life cycle of acquisition, use, transportation and disposal in accordance with the organisations classification scheme and handling requirements.;A.7 Physical controls;A.7.10;Storage Media;Storage media should be managed through their life cycle of acquisition, use, transportation and disposal in accordance with the organisations classification scheme and handling requirements.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.11;Supporting Utilities;Information processing facilities should be protected from power failures and other disruptions caused by failures in supporting utilities.;A.7 Physical controls;A.7.11;Supporting Utilities;Information processing facilities should be protected from power failures and other disruptions caused by failures in supporting utilities.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.12;Cabling Security;Cables carrying power, data or supporting information services should be protected from interception;A.7 Physical controls;A.7.12;Cabling Security;Cables carrying power, data or supporting information services should be protected from interception;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.13;Equipment Maintenance;Equipment should be maintained correctly to ensure availability, integrity and confidentiality of information.;A.7 Physical controls;A.7.13;Equipment Maintenance;Equipment should be maintained correctly to ensure availability, integrity and confidentiality of information.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.7.14;Secure Disposal Or Re-Use Of Equipment;Items of equipment containing storage media should be verified to ensure that any sensitive data and licensed software has been removed or securely overwritten prior to disposal or re-use.;A.7 Physical controls;A.7.14;Secure Disposal Or Re-Use Of Equipment;Items of equipment containing storage media should be verified to ensure that any sensitive data and licensed software has been removed or securely overwritten prior to disposal or re-use.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.6;Capacity Management;The use of resources should be monitored and adjusted in line with current and expected capacity requirements.;A.8 Technological controls;A.8.6;Capacity Management;The use of resources should be monitored and adjusted in line with current and expected capacity requirements.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.8;Management of Technical Vulnerabilities;Information about technical vulnerabilities of information systems in use should be obtained, the organisations exposure to such vulnerabilities should be evaluated and appropriate measures should be taken.;A.8 Technological controls;A.8.8;Management of Technical Vulnerabilities;Information about technical vulnerabilities of information systems in use should be obtained, the organisations exposure to such vulnerabilities should be evaluated and appropriate measures should be taken.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.17;Clock Synchronisation;The clocks of information processing systems used by the organisation should be synchronised to approved time sources.;A.8 Technological controls;A.8.17;Clock Synchronisation;The clocks of information processing systems used by the organisation should be synchronised to approved time sources.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.18;Use of Privileged Utility Programs;The use of utility programs that can be capable of overriding system and application controls should be restricted and tightly controlled;A.8 Technological controls;A.8.18;Use of Privileged Utility Programs;The use of utility programs that can be capable of overriding system and application controls should be restricted and tightly controlled;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.19;Installation of Software on Operational Systems;Procedures and measures should be implemented to securely manage software installation on operational systems.;A.8 Technological controls;A.8.19;Installation of Software on Operational Systems;Procedures and measures should be implemented to securely manage software installation on operational systems.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.25;Secure Development Life Cycle;Rules for the secure development of software and systems should be established and applied.;A.8 Technological controls;A.8.25;Secure Development Life Cycle;Rules for the secure development of software and systems should be established and applied.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.26;Application Security Requirements;Information security requirements should be identified, specified and approved when developing or acquiring applications.;A.8 Technological controls;A.8.26;Application Security Requirements;Information security requirements should be identified, specified and approved when developing or acquiring applications.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.29;Security Testing in Development and Acceptance;Security testing processes should be defined and implemented in the development life cycle.;A.8 Technological controls;A.8.29;Security Testing in Development and Acceptance;Security testing processes should be defined and implemented in the development life cycle.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.30;Outsourced Development;The organisation should direct, monitor and review the activities related to outsourced system development.;A.8 Technological controls;A.8.30;Outsourced Development;The organisation should direct, monitor and review the activities related to outsourced system development.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.31;Separation of Development, Test and Production Environments;Development, testing and production environments should be separated and secured.;A.8 Technological controls;A.8.31;Separation of Development, Test and Production Environments;Development, testing and production environments should be separated and secured.;MANUAL;Manual check;manual_check;manual;False;Manual check
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-18 07:56:57.634369;A.8.32;Change Management;Changes to information processing facilities and information systems should be subject to change management procedures.;A.8 Technological controls;A.8.32;Change Management;Changes to information processing facilities and information systems should be subject to change management procedures.;MANUAL;Manual check;manual_check;manual;False;Manual check
